CHART																
SMc01720	Ribonuclease P protein component(rnpA)	Sinorhizobium meliloti 1021	GO:0001682~tRNA 5'-leader removal,		GO:0000049~tRNA binding,GO:0004526~ribonuclease P activity,	IPR000100:Ribonuclease P,IPR014721:Ribosomal protein S5 domain 2-type fold, subgroup,IPR020568:Ribosomal protein S5 domain 2-type fold,			KW-0819~tRNA processing,				KW-0255~Endonuclease,KW-0378~Hydrolase,KW-0540~Nuclease,KW-0694~RNA-binding,			
SMc03045	SLT domain-containing protein(SMc03045)	Sinorhizobium meliloti 1021				IPR008258:Lytic transglycosylase-like, catalytic,IPR023346:Lysozyme-like domain,					KW-0732~Signal,				DOMAIN:SLT,	
SMc02866	TetR family transcriptional regulator(SM2011_RS15295)	Sinorhizobium meliloti 2011			GO:0003677~DNA binding,	IPR001647:DNA-binding HTH domain, TetR-type,IPR009057:Homeodomain-like,IPR013572:Transcription regulator MAATS, C-terminal,IPR023772:DNA-binding HTH domain, TetR-type, conserved site,							KW-0238~DNA-binding,		DNA_BIND:H-T-H motif,DOMAIN:HTH tetR-type,	
SMa2008	TetR/AcrR family transcriptional regulator(SM2011_RS05540)	Sinorhizobium meliloti 2011			GO:0003677~DNA binding,	IPR001647:DNA-binding HTH domain, TetR-type,IPR009057:Homeodomain-like,IPR011075:Tetracycline transcriptional regulator, TetR-related, C-terminal,							KW-0238~DNA-binding,		DNA_BIND:H-T-H motif,DOMAIN:HTH tetR-type,	
SMa2215	Transcriptional regulator, GntR family(SMa2215)	Sinorhizobium meliloti 1021	GO:0006547~histidine metabolic process,GO:0045892~negative regulation of transcription, DNA-templated,		GO:0003677~DNA binding,GO:0003700~transcription factor activity, sequence-specific DNA binding,	IPR000524:Transcription regulator HTH, GntR,IPR010248:Histidine utilization repressor,IPR011663:UbiC transcription regulator-associated,		SM00345:HTH_GNTR,SM00866:SM00866,							DOMAIN:HTH gntR-type,	
SMa0850	Uncharacterized protein(SMa0850)	Sinorhizobium meliloti 1021													REGION:Disordered,	
SMc03969	YebC/PmpR family DNA-binding transcriptional regulator(SM2011_RS28400)	Sinorhizobium meliloti 2011	GO:0006355~regulation of transcription, DNA-templated,	GO:0005737~cytoplasm,	GO:0003677~DNA binding,	IPR002876:Transcriptional regulator TACO1-like,IPR017856:Integrase, N-terminal zinc-binding domain-like,IPR026564:Transcriptional regulator TACO1-like, domain 3,			KW-0804~Transcription,KW-0805~Transcription regulation,	KW-0963~Cytoplasm,			KW-0238~DNA-binding,			
SMc03238	YggT family protein(SM2011_RS30100)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,		IPR003425:Uncharacterised protein family Ycf19,				KW-0472~Membrane,	KW-0812~Transmembrane,KW-1133~Transmembrane helix,				TRANSMEM:Helical,	
SMc02582	YkuD domain-containing protein(SMc02582)	Sinorhizobium meliloti 1021	GO:0009252~peptidoglycan biosynthetic process,		GO:0016740~transferase activity,	IPR005490:L,D-transpeptidase catalytic domain,							KW-0808~Transferase,		DOMAIN:YkuD,	
SMc02576	acetyltransferase(SM2011_RS14595)	Sinorhizobium meliloti 2011	GO:0019290~siderophore biosynthetic process,		GO:0047663~aminoglycoside 6'-N-acetyltransferase activity,	IPR000182:GNAT domain,IPR016181:Acyl-CoA N-acyltransferase,IPR019432:Siderophore biosynthesis protein, conserved domain,		SM01006:SM01006,					KW-0012~Acyltransferase,KW-0808~Transferase,		DOMAIN:N-acetyltransferase,	
SMc02061	biotin transport regulator(SM2011_RS22145)	Sinorhizobium meliloti 2011							KW-0804~Transcription,KW-0805~Transcription regulation,						REGION:Disordered,	
SMa0744	chaperonin GroEL(groL)	Sinorhizobium meliloti 2011	GO:0042026~protein refolding,	GO:0005737~cytoplasm,	GO:0005524~ATP binding,GO:0016887~ATPase activity,GO:0051082~unfolded protein binding,	IPR001844:Chaperonin Cpn60,IPR002423:Chaperonin Cpn60/TCP-1,IPR018370:Chaperonin Cpn60, conserved site,IPR027409:GroEL-like apical domain,IPR027410:TCP-1-like chaperonin intermediate domain,IPR027413:GroEL-like equatorial domain,			KW-0346~Stress response,	KW-0963~Cytoplasm,	KW-0175~Coiled coil,	KW-0067~ATP-binding,KW-0547~Nucleotide-binding,	KW-0143~Chaperone,KW-0413~Isomerase,		BINDING:ATP,BINDING:ATP	 via amide nitrogen,NP_BIND:ATP,
SMc00913	chaperonin GroEL(groL)	Sinorhizobium meliloti 2011	GO:0042026~protein refolding,	GO:0005737~cytoplasm,	GO:0005524~ATP binding,GO:0016887~ATPase activity,GO:0051082~unfolded protein binding,	IPR001844:Chaperonin Cpn60,IPR002423:Chaperonin Cpn60/TCP-1,IPR018370:Chaperonin Cpn60, conserved site,IPR027409:GroEL-like apical domain,IPR027410:TCP-1-like chaperonin intermediate domain,IPR027413:GroEL-like equatorial domain,			KW-0346~Stress response,	KW-0963~Cytoplasm,	KW-0175~Coiled coil,	KW-0067~ATP-binding,KW-0547~Nucleotide-binding,	KW-0143~Chaperone,KW-0413~Isomerase,		BINDING:ATP,BINDING:ATP	 via amide nitrogen,NP_BIND:ATP,
SM_b21566	chaperonin GroEL(groL)	Sinorhizobium meliloti 2011	GO:0042026~protein refolding,	GO:0005737~cytoplasm,	GO:0005524~ATP binding,GO:0016887~ATPase activity,GO:0051082~unfolded protein binding,	IPR001844:Chaperonin Cpn60,IPR002423:Chaperonin Cpn60/TCP-1,IPR018370:Chaperonin Cpn60, conserved site,IPR027409:GroEL-like apical domain,IPR027410:TCP-1-like chaperonin intermediate domain,IPR027413:GroEL-like equatorial domain,			KW-0346~Stress response,	KW-0963~Cytoplasm,		KW-0067~ATP-binding,KW-0547~Nucleotide-binding,	KW-0143~Chaperone,KW-0413~Isomerase,		BINDING:ATP,BINDING:ATP	 via amide nitrogen,NP_BIND:ATP,
SMc03007	chemotaxis protein CheA(SM2011_RS17560)	Sinorhizobium meliloti 2011	GO:0006935~chemotaxis,	GO:0005737~cytoplasm,	GO:0000155~phosphorelay sensor kinase activity,GO:0005524~ATP binding,	IPR002545:CheW-like protein,IPR003594:Histidine kinase-like ATPase, ATP-binding domain,IPR004105:Signal transduction histidine kinase, subgroup, homodimeric,IPR004358:Signal transduction histidine kinase-related protein, C-terminal,IPR005467:Signal transduction histidine kinase, core,IPR008207:Signal transduction histidine kinase, phosphotransfer (Hpt) domain,		SM00073:HPT,SM00260:CheW,SM00387:HATPase_c,SM01231:SM01231,	KW-0145~Chemotaxis,KW-0902~Two-component regulatory system,	KW-0963~Cytoplasm,	KW-0175~Coiled coil,	KW-0067~ATP-binding,KW-0547~Nucleotide-binding,	KW-0418~Kinase,KW-0808~Transferase,	KW-0597~Phosphoprotein,	COMPBIAS:Polar residues,DOMAIN:CheW-like,DOMAIN:HPt,DOMAIN:Histidine kinase,REGION:Disordered,	
SMc03008	chemotaxis protein CheW(SM2011_RS17565)	Sinorhizobium meliloti 2011	GO:0006935~chemotaxis,GO:0007165~signal transduction,	GO:0005737~cytoplasm,		IPR002545:CheW-like protein,		SM00260:CheW,	KW-0145~Chemotaxis,	KW-0963~Cytoplasm,					DOMAIN:CheW-like,	
SMa0868	chitooligosaccharide deacetylase NodB(nodB)	Sinorhizobium meliloti 2011	GO:0005975~carbohydrate metabolic process,	GO:0005737~cytoplasm,	GO:0016810~hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds,GO:0046872~metal ion binding,	IPR002509:Polysaccharide deacetylase,IPR011330:Glycoside hydrolase/deacetylase, beta/alpha-barrel,IPR026402:Chitooligosaccharide deacetylase NodB,			KW-0536~Nodulation,	KW-0963~Cytoplasm,		KW-0479~Metal-binding,	KW-0378~Hydrolase,		ACT_SITE:Proton acceptor,ACT_SITE:Proton donor,DOMAIN:NodB homology,METAL:Divalent metal cation	 via tele nitrogen,SITE:Raises pKa of active site His,
SMa0868	chitooligosaccharide deacetylase(C770_RS23680)	Sinorhizobium meliloti GR4	GO:0005975~carbohydrate metabolic process,	GO:0005737~cytoplasm,	GO:0016810~hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds,GO:0046872~metal ion binding,	IPR002509:Polysaccharide deacetylase,IPR011330:Glycoside hydrolase/deacetylase, beta/alpha-barrel,IPR026402:Chitooligosaccharide deacetylase NodB,			KW-0536~Nodulation,	KW-0963~Cytoplasm,		KW-0479~Metal-binding,	KW-0378~Hydrolase,		ACT_SITE:Proton acceptor,ACT_SITE:Proton donor,DOMAIN:NodB homology,METAL:Divalent metal cation	 via tele nitrogen,SITE:Raises pKa of active site His,
SMc03858	chorismate mutase(SM2011_RS30910)	Sinorhizobium meliloti 2011	GO:0046417~chorismate metabolic process,		GO:0004106~chorismate mutase activity,	IPR002701:Chorismate mutase,IPR010951:Chorismate mutase, bacteria,		SM00830:SM00830,					KW-0413~Isomerase,		DOMAIN:Chorismate mutase,	
SMa0745	co-chaperone GroES(groES)	Sinorhizobium meliloti 2011	GO:0006457~protein folding,	GO:0005737~cytoplasm,	GO:0005524~ATP binding,GO:0016887~ATPase activity,	IPR011032:GroES-like,IPR018369:Chaperonin Cpn10, conserved site,IPR020818:Chaperonin Cpn10,		SM00883:SM00883,	KW-0346~Stress response,	KW-0963~Cytoplasm,			KW-0143~Chaperone,			
SMc00912	co-chaperone GroES(groES)	Sinorhizobium meliloti 2011	GO:0006457~protein folding,	GO:0005737~cytoplasm,	GO:0005524~ATP binding,GO:0016887~ATPase activity,	IPR011032:GroES-like,IPR018369:Chaperonin Cpn10, conserved site,IPR020818:Chaperonin Cpn10,		SM00883:SM00883,	KW-0346~Stress response,	KW-0963~Cytoplasm,			KW-0143~Chaperone,			
SMc02382	diacylglycerol kinase family lipid kinase(SM2011_RS19600)	Sinorhizobium meliloti 2011			GO:0003951~NAD+ kinase activity,	IPR001206:Diacylglycerol kinase, catalytic domain,IPR016064:ATP-NAD kinase-like domain,IPR017438:Inorganic polyphosphate/ATP-NAD kinase, domain 1,							KW-0418~Kinase,KW-0808~Transferase,		DOMAIN:DAGKc,	
SMa2400	diaminobutyrate--2-oxoglutarate transaminase(rhbA)	Sinorhizobium meliloti 2011	GO:0019289~rhizobactin 1021 biosynthetic process,		GO:0030170~pyridoxal phosphate binding,GO:0045303~diaminobutyrate-2-oxoglutarate transaminase activity,	IPR004637:2,4-diaminobutyrate 4-transaminase,IPR005814:Aminotransferase class-III,IPR015421:Pyridoxal phosphate-dependent transferase, major region, subdomain 1,IPR015422:Pyridoxal phosphate-dependent transferase, major region, subdomain 2,IPR015424:Pyridoxal phosphate-dependent transferase,	PIRSF000521:4-aminobutyrate/lysine/ornithine transaminase,					KW-0663~Pyridoxal phosphate,	KW-0032~Aminotransferase,KW-0808~Transferase,			
SMc00620	esterase-like activity of phytase family protein(SM2011_RS20365)	Sinorhizobium meliloti 2011				IPR027372:Phytase-like domain,					KW-0732~Signal,				DOMAIN:Phytase-like,	
SM_b21221	extracellular solute-binding protein(SM2011_RS10270)	Sinorhizobium meliloti 2011		GO:0042597~periplasmic space,		IPR006059:Bacterial extracellular solute-binding, family 1,			KW-0813~Transport,	KW-0574~Periplasm,	KW-0732~Signal,					
SMa5031	ferredoxin(C770_RS21970)	Sinorhizobium meliloti GR4			GO:0009055~electron carrier activity,GO:0051536~iron-sulfur cluster binding,	IPR001041:2Fe-2S ferredoxin-type domain,							KW-0560~Oxidoreductase,			
SMc03032	flagellar basal body P-ring protein FlgI(SM2011_RS17685)	Sinorhizobium meliloti 2011	GO:0071973~bacterial-type flagellum-dependent cell motility,	GO:0009428~bacterial-type flagellum basal body, distal rod, P ring,GO:0030288~outer membrane-bounded periplasmic space,	GO:0005198~structural molecule activity,	IPR001782:Flagellar P-ring protein,				KW-0282~Flagellum,KW-0574~Periplasm,KW-0966~Cell projection,KW-0969~Cilium,KW-0975~Bacterial flagellum,	KW-0732~Signal,					
SMc03027	flagellar basal body rod protein FlgB(flgB)	Sinorhizobium meliloti 2011	GO:0071973~bacterial-type flagellum-dependent cell motility,	GO:0030694~bacterial-type flagellum basal body, rod,		IPR001444:Flagellar basal body rod protein, N-terminal,IPR006300:Flagellar basal-body rod protein FlgB,	PIRSF002889:flagellar basal-body rod protein FlgB,			KW-0282~Flagellum,KW-0966~Cell projection,KW-0969~Cilium,					DOMAIN:Flg_bb_rod,	
SMc03028	flagellar basal body rod protein FlgC(flgC)	Sinorhizobium meliloti 2011	GO:0071973~bacterial-type flagellum-dependent cell motility,	GO:0030694~bacterial-type flagellum basal body, rod,		IPR001444:Flagellar basal body rod protein, N-terminal,IPR006299:Flagellar basal-body rod protein FlgC,IPR010930:Flagellar basal-body/hook protein, C-terminal domain,IPR019776:Flagellar basal body rod protein, conserved site,				KW-0282~Flagellum,KW-0966~Cell projection,KW-0969~Cilium,KW-0975~Bacterial flagellum,	KW-0175~Coiled coil,				DOMAIN:Flg_bb_rod,DOMAIN:Flg_bbr_C,	
SMc03035	flagellar basal body-associated FliL family protein(SM2011_RS17700)	Sinorhizobium meliloti 2011	GO:0006935~chemotaxis,GO:0071973~bacterial-type flagellum-dependent cell motility,	GO:0005886~plasma membrane,GO:0009425~bacterial-type flagellum basal body,GO:0016021~integral component of membrane,		IPR005503:Flagellar basal body-associated protein FliL,			KW-0145~Chemotaxis,KW-0283~Flagellar rotation,	KW-0282~Flagellum,KW-0472~Membrane,KW-0966~Cell projection,KW-0969~Cilium,KW-0997~Cell inner membrane,KW-1003~Cell membrane,					TRANSMEM:Helical,	
SMc03024	flagellar basal-body rod protein FlgF(flgF)	Sinorhizobium meliloti 2011	GO:0071973~bacterial-type flagellum-dependent cell motility,	GO:0030694~bacterial-type flagellum basal body, rod,		IPR001444:Flagellar basal body rod protein, N-terminal,IPR010930:Flagellar basal-body/hook protein, C-terminal domain,IPR012836:Flagellar basal-body rod FlgF,IPR020013:Fagellar hook-basal body protein, FlgE/F/G,				KW-0282~Flagellum,KW-0966~Cell projection,KW-0969~Cilium,KW-0975~Bacterial flagellum,					DOMAIN:Flg_bb_rod,DOMAIN:Flg_bbr_C,	
SMc03054	flagellar biosynthesis protein FlhA(flhA)	Sinorhizobium meliloti 2011	GO:0009306~protein secretion,GO:0044780~bacterial-type flagellum assembly,	GO:0005886~plasma membrane,GO:0016021~integral component of membrane,		IPR001712:Type III secretion system FHIPEP,IPR006301:Flagellar biosynthesis protein FlhA,	PIRSF005419:type III secretion apparatus inner membrane protein, FlhA type,		KW-0653~Protein transport,KW-0813~Transport,KW-1005~Bacterial flagellum biogenesis,KW-1006~Bacterial flagellum protein export,	KW-0282~Flagellum,KW-0472~Membrane,KW-0966~Cell projection,KW-0969~Cilium,	KW-0175~Coiled coil,				TRANSMEM:Helical,	
SMc03052	flagellar hook assembly protein FlgD(flgD)	Sinorhizobium meliloti 2011	GO:0044781~bacterial-type flagellum organization,			IPR005648:Flagellar hook capping protein,			KW-1005~Bacterial flagellum biogenesis,	KW-0282~Flagellum,KW-0966~Cell projection,KW-0969~Cilium,					REGION:Disordered,	
SMc03049	flagellar hook-associated family protein(SM2011_RS17770)	Sinorhizobium meliloti 2011	GO:0071973~bacterial-type flagellum-dependent cell motility,	GO:0005576~extracellular region,GO:0009288~bacterial-type flagellum,	GO:0005198~structural molecule activity,	IPR001029:Flagellin, D0/D1 domain,				KW-0282~Flagellum,KW-0964~Secreted,KW-0966~Cell projection,KW-0969~Cilium,KW-0975~Bacterial flagellum,					DOMAIN:Flagellin_D0/D1,	
SMc03048	flagellar hook-associated protein FlgK(flgK)	Sinorhizobium meliloti 2011	GO:0044780~bacterial-type flagellum assembly,	GO:0005576~extracellular region,GO:0009424~bacterial-type flagellum hook,	GO:0005198~structural molecule activity,	IPR002371:Flagellar hook-associated protein, FlgK,IPR010930:Flagellar basal-body/hook protein, C-terminal domain,				KW-0282~Flagellum,KW-0964~Secreted,KW-0966~Cell projection,KW-0969~Cilium,KW-0975~Bacterial flagellum,	KW-0175~Coiled coil,				DOMAIN:Flg_bbr_C,	
SMc03044	flagellar hook-length control protein FliK(SM2011_RS17745)	Sinorhizobium meliloti 2011				IPR021136:Flagellar hook-length control protein-like, C-terminal,									COMPBIAS:Basic and acidic residues,COMPBIAS:Polar residues,DOMAIN:Flg_hook,REGION:Disordered,	
SMc03019	flagellar motor switch protein FliG(fliG)	Sinorhizobium meliloti 2011	GO:0006935~chemotaxis,GO:0071973~bacterial-type flagellum-dependent cell motility,	GO:0005886~plasma membrane,GO:0009425~bacterial-type flagellum basal body,	GO:0003774~motor activity,	IPR000090:Flagellar motor switch protein FliG,IPR011002:Flagellar motor switch protein FliG, alpha-helical,			KW-0145~Chemotaxis,KW-0283~Flagellar rotation,	KW-0282~Flagellum,KW-0472~Membrane,KW-0966~Cell projection,KW-0969~Cilium,KW-0975~Bacterial flagellum,KW-0997~Cell inner membrane,KW-1003~Cell membrane,					DOMAIN:FliG_C,DOMAIN:FliG_M,DOMAIN:FliG_N,MOTIF:Part of the EHPQR-motif,SITE:Part of the EHPQR-motif,	
SMc03020	flagellar motor switch protein FliN(fliN)	Sinorhizobium meliloti 2011	GO:0006935~chemotaxis,GO:0071973~bacterial-type flagellum-dependent cell motility,	GO:0005886~plasma membrane,GO:0009425~bacterial-type flagellum basal body,	GO:0003774~motor activity,	IPR001172:Flagellar motor switch FliN/Type III secretion HrcQb,IPR001543:Surface presentation of antigen (SpoA),IPR012826:Flagellar motor switch FliN,			KW-0145~Chemotaxis,KW-0283~Flagellar rotation,	KW-0282~Flagellum,KW-0472~Membrane,KW-0966~Cell projection,KW-0969~Cilium,KW-0975~Bacterial flagellum,KW-0997~Cell inner membrane,KW-1003~Cell membrane,					DOMAIN:FliMN_C,	
SMc03037	flagellin A(SM2011_RS17710)	Sinorhizobium meliloti 2011	GO:0071973~bacterial-type flagellum-dependent cell motility,	GO:0005576~extracellular region,GO:0009288~bacterial-type flagellum,	GO:0005198~structural molecule activity,	IPR001029:Flagellin, D0/D1 domain,IPR001492:Flagellin,				KW-0282~Flagellum,KW-0964~Secreted,KW-0966~Cell projection,KW-0969~Cilium,KW-0975~Bacterial flagellum,	KW-0175~Coiled coil,				DOMAIN:Flagellin_D0/D1,	
SMc03040	flagellin C(SM2011_RS17725)	Sinorhizobium meliloti 2011	GO:0071973~bacterial-type flagellum-dependent cell motility,	GO:0005576~extracellular region,GO:0009288~bacterial-type flagellum,	GO:0005198~structural molecule activity,	IPR001029:Flagellin, D0/D1 domain,IPR001492:Flagellin,				KW-0282~Flagellum,KW-0964~Secreted,KW-0966~Cell projection,KW-0969~Cilium,KW-0975~Bacterial flagellum,	KW-0175~Coiled coil,				DOMAIN:Flagellin_D0/D1,	
SM_b20149	four-carbon acid sugar kinase family protein(SM2011_RS07320)	Sinorhizobium meliloti 2011	GO:0005975~carbohydrate metabolic process,		GO:0005524~ATP binding,GO:0016301~kinase activity,	IPR010737:Protein of unknown function, DUF1537,			KW-0119~Carbohydrate metabolism,			KW-0067~ATP-binding,KW-0547~Nucleotide-binding,	KW-0418~Kinase,KW-0808~Transferase,		DOMAIN:NBD_C,DOMAIN:SBD_N,	
SM_b21113	fuconate dehydratase(C770_RS30115)	Sinorhizobium meliloti GR4	GO:0009063~cellular amino acid catabolic process,GO:0016052~carbohydrate catabolic process,		GO:0016853~isomerase activity,GO:0046872~metal ion binding,GO:0050023~L-fuconate dehydratase activity,	IPR013341:Mandelate racemase/muconate lactonizing enzyme, N-terminal,IPR013342:Mandelate racemase/muconate lactonizing enzyme, C-terminal,IPR018110:Mandelate racemase/muconate lactonizing enzyme, conserved site,		SM00922:SM00922,					KW-0413~Isomerase,		DOMAIN:MR_MLE,	
SMc02042	glucose-6-phosphate isomerase(SM2011_RS27365)	Sinorhizobium meliloti 2011	GO:0006094~gluconeogenesis,GO:0006096~glycolytic process,	GO:0005737~cytoplasm,	GO:0004347~glucose-6-phosphate isomerase activity,GO:0005506~iron ion binding,	IPR010551:Glucose-6-phosphate isomerase, prokaryote,IPR011051:RmlC-like cupin domain,IPR014710:RmlC-like jelly roll fold,IPR016758:Glucose-6-phosphate isomerase, subgroup,	PIRSF019325:glucose-6-phosphate isomerase,		KW-0312~Gluconeogenesis,KW-0324~Glycolysis,	KW-0963~Cytoplasm,		KW-0408~Iron,KW-0479~Metal-binding,	KW-0413~Isomerase,		DOMAIN:GPI,METAL:Iron,	
SMa0878	glutamine--fructose-6-phosphate transaminase (isomerizing)(glmS)	Sinorhizobium meliloti 2011	GO:0005975~carbohydrate metabolic process,GO:0006541~glutamine metabolic process,GO:1901137~carbohydrate derivative biosynthetic process,	GO:0005737~cytoplasm,	GO:0004360~glutamine-fructose-6-phosphate transaminase (isomerizing) activity,GO:0097367~carbohydrate derivative binding,	IPR001347:Sugar isomerase (SIS),IPR005855:Glucosamine-fructose-6-phosphate aminotransferase, isomerising,IPR017932:Glutamine amidotransferase type 2 domain,			KW-0536~Nodulation,	KW-0963~Cytoplasm,	KW-0315~Glutamine amidotransferase,KW-0677~Repeat,		KW-0032~Aminotransferase,KW-0808~Transferase,		ACT_SITE:For Fru-6P isomerization activity,ACT_SITE:Nucleophile	 for GATase activity,DOMAIN:Glutamine amidotransferase type-2,DOMAIN:SIS 1,DOMAIN:SIS 2,
SMc00097	glutathione S-transferase family protein(SM2011_RS19195)	Sinorhizobium meliloti 2011	GO:0006749~glutathione metabolic process,		GO:0004364~glutathione transferase activity,GO:0016740~transferase activity,	IPR004045:Glutathione S-transferase, N-terminal,IPR004046:Glutathione S-transferase, C-terminal,IPR010987:Glutathione S-transferase, C-terminal-like,							KW-0808~Transferase,		DOMAIN:GST C-terminal,DOMAIN:GST N-terminal,	
SMc00949	heat shock protein HspQ(hspQ)	Sinorhizobium meliloti 2011			GO:0003677~DNA binding,	IPR011722:Hemimethylated DNA-binding domain,		SM00992:SM00992,	KW-0346~Stress response,				KW-0238~DNA-binding,		DOMAIN:YccV-like,	
SMa0851	host-specificity nodulation protein HsnD(hsnD)	Sinorhizobium meliloti 2011			GO:0008146~sulfotransferase activity,	IPR000863:Sulfotransferase domain,IPR027417:P-loop containing nucleoside triphosphate hydrolase,			KW-0536~Nodulation,				KW-0808~Transferase,		REGION:Hydrophobic,	
SMc03041	hypothetical protein(SM2011_RS17730)	Sinorhizobium meliloti 2011									KW-0175~Coiled coil,					
SMc02054	hypothetical protein(SM2011_RS22180)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,						KW-0472~Membrane,	KW-0812~Transmembrane,					
SMc01180	hypothetical protein(SM2011_RS22570)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,						KW-0472~Membrane,	KW-0812~Transmembrane,KW-1133~Transmembrane helix,				TRANSMEM:Helical,	
SMc01547	hypothetical protein(SM2011_RS26045)	Sinorhizobium meliloti 2011													COMPBIAS:Polar residues,REGION:Disordered,	
SMc04346	ketol-acid reductoisomerase(ilvC)	Sinorhizobium meliloti 2011	GO:0009097~isoleucine biosynthetic process,GO:0009099~valine biosynthetic process,		GO:0000287~magnesium ion binding,GO:0004455~ketol-acid reductoisomerase activity,GO:0016853~isomerase activity,GO:0050661~NADP binding,	IPR000506:Acetohydroxy acid isomeroreductase C-terminal,IPR008927:6-phosphogluconate dehydrogenase, C-terminal-like,IPR013023:Acetohydroxy acid isomeroreductase,IPR013116:Acetohydroxy acid isomeroreductase, catalytic,IPR014359:Ketol-acid reductoisomerase, gammaproteobacteria,	PIRSF000116:ketol-acid reductoisomerase, Gammaproteobacteria type,		KW-0028~Amino-acid biosynthesis,KW-0100~Branched-chain amino acid biosynthesis,			KW-0460~Magnesium,KW-0479~Metal-binding,KW-0521~NADP,	KW-0413~Isomerase,KW-0560~Oxidoreductase,		BINDING:NADP,BINDING:NADP	 via amide nitrogen,BINDING:Substrate,DOMAIN:KARI C-terminal knotted,DOMAIN:KARI N-terminal Rossmann,METAL:Magnesium 1,METAL:Magnesium 2,NP_BIND:NADP,
SMc03173	lysine--tRNA ligase(lysS)	Sinorhizobium meliloti 2011	GO:0006430~lysyl-tRNA aminoacylation,	GO:0005737~cytoplasm,	GO:0000287~magnesium ion binding,GO:0003676~nucleic acid binding,GO:0004824~lysine-tRNA ligase activity,GO:0005524~ATP binding,	IPR002313:Lysine-tRNA ligase, class II,IPR004364:Aminoacyl-tRNA synthetase, class II (D/K/N),IPR004365:Nucleic acid binding, OB-fold, tRNA/helicase-type,IPR006195:Aminoacyl-tRNA synthetase, class II,IPR012340:Nucleic acid-binding, OB-fold,IPR018149:Lysyl-tRNA synthetase, class II, C-terminal,			KW-0648~Protein biosynthesis,	KW-0963~Cytoplasm,		KW-0067~ATP-binding,KW-0460~Magnesium,KW-0479~Metal-binding,KW-0547~Nucleotide-binding,	KW-0030~Aminoacyl-tRNA synthetase,KW-0436~Ligase,		DOMAIN:AA_TRNA_LIGASE_II,METAL:Magnesium 1,METAL:Magnesium 2,	
SMc00566	membrane protein(SM2011_RS20105)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,						KW-0472~Membrane,	KW-0812~Transmembrane,KW-1133~Transmembrane helix,				TRANSMEM:Helical,	
SMc03159	methionine ABC transporter ATP-binding protein(SM2011_RS29085)	Sinorhizobium meliloti 2011		GO:0005886~plasma membrane,	GO:0005524~ATP binding,GO:0016787~hydrolase activity,GO:0033232~D-methionine-transporting ATPase activity,	IPR003439:ABC transporter-like,IPR003593:AAA+ ATPase domain,IPR017871:ABC transporter, conserved site,IPR017908:ABC transporter, methionine import, ATP-binding protein, MetN, C-terminal,IPR018449:NIL domain,IPR026253:ABC transporter, methionine import, ATP-binding protein MetN,IPR027417:P-loop containing nucleoside triphosphate hydrolase,		SM00382:AAA,SM00930:SM00930,	KW-0029~Amino-acid transport,KW-0813~Transport,	KW-0472~Membrane,KW-0997~Cell inner membrane,KW-1003~Cell membrane,		KW-0067~ATP-binding,KW-0547~Nucleotide-binding,	KW-0378~Hydrolase,KW-1278~Translocase,		DOMAIN:ABC transporter,NP_BIND:ATP,	
SMc00765	methyl-accepting chemotaxis protein(SM2011_RS17905)	Sinorhizobium meliloti 2011	GO:0007165~signal transduction,	GO:0016021~integral component of membrane,		IPR003660:HAMP linker domain,IPR004089:Methyl-accepting chemotaxis protein (MCP) signalling domain,		SM00283:MA,SM00304:HAMP,		KW-0472~Membrane,	KW-0175~Coiled coil,KW-0812~Transmembrane,KW-1133~Transmembrane helix,		KW-0807~Transducer,		DOMAIN:HAMP,DOMAIN:Methyl-accepting transducer,TRANSMEM:Helical,	
SMc01469	methyl-accepting chemotaxis protein(SM2011_RS25340)	Sinorhizobium meliloti 2011	GO:0007165~signal transduction,	GO:0016021~integral component of membrane,		IPR003660:HAMP linker domain,IPR004089:Methyl-accepting chemotaxis protein (MCP) signalling domain,		SM00283:MA,SM00304:HAMP,		KW-0472~Membrane,	KW-0175~Coiled coil,KW-0812~Transmembrane,KW-1133~Transmembrane helix,		KW-0807~Transducer,		DOMAIN:HAMP,DOMAIN:Methyl-accepting transducer,REGION:Disordered,TRANSMEM:Helical,	
SMa0744	molecular chaperone GroEL(groEL)	Sinorhizobium meliloti GR4	GO:0042026~protein refolding,	GO:0005737~cytoplasm,	GO:0005524~ATP binding,GO:0016887~ATPase activity,GO:0051082~unfolded protein binding,	IPR001844:Chaperonin Cpn60,IPR002423:Chaperonin Cpn60/TCP-1,IPR018370:Chaperonin Cpn60, conserved site,IPR027409:GroEL-like apical domain,IPR027410:TCP-1-like chaperonin intermediate domain,IPR027413:GroEL-like equatorial domain,			KW-0346~Stress response,	KW-0963~Cytoplasm,	KW-0175~Coiled coil,	KW-0067~ATP-binding,KW-0547~Nucleotide-binding,	KW-0143~Chaperone,KW-0413~Isomerase,		BINDING:ATP,BINDING:ATP	 via amide nitrogen,NP_BIND:ATP,
